TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,TransactionDate,BranchID,Description
3006279,201206,200801,3,4536.94,2023-02-28 18:00:00.000000,12,Transaction 6279
3008667,200847,200807,2,3907.06,2021-12-13 01:00:00.000000,29,Transaction 8667
3020273,200636,201565,1,1518.36,2023-01-26 01:00:00.000000,50,Transaction 20273
3018636,200186,200449,4,696.81,2022-12-15 03:00:00.000000,21,Transaction 18636
3002286,201579,200600,1,2473.49,2020-12-07 02:00:00.000000,29,Transaction 2286
3047810,200215,200574,3,2155.43,2022-12-13 07:00:00.000000,29,Transaction 47810
3020602,200534,200762,3,4184.6,2022-02-28 02:00:00.000000,9,Transaction 20602
3045986,201638,201125,1,384.39,2020-06-06 21:00:00.000000,16,Transaction 45986
3040724,201104,200907,1,42.88,2023-09-30 19:00:00.000000,16,Transaction 40724
3011648,201111,200273,1,886.86,2023-08-17 08:00:00.000000,22,Transaction 11648
3025490,201477,201601,2,1240.46,2022-02-12 11:00:00.000000,48,Transaction 25490
3002824,200711,200647,1,2268.3,2023-12-09 04:00:00.000000,47,Transaction 2824
3038693,201420,200852,3,2122.96,2022-03-15 12:00:00.000000,44,Transaction 38693
3048108,201355,201088,4,3552.05,2020-09-11 10:00:00.000000,43,Transaction 48108
3011809,200795,200685,1,3081.31,2022-03-12 13:00:00.000000,15,Transaction 11809
3019411,201393,201634,1,672.97,2023-03-25 02:00:00.000000,48,Transaction 19411
3047750,200135,201158,1,4616.24,2022-05-18 19:00:00.000000,25,Transaction 47750
3043243,200285,200645,2,1830.69,2020-05-16 11:00:00.000000,50,Transaction 43243
3020213,200744,201074,2,2424.62,2024-01-14 18:00:00.000000,46,Transaction 20213
3021702,200006,200537,3,4965.88,2021-06-26 21:00:00.000000,20,Transaction 21702
3046870,200133,201102,4,24.24,2022-01-12 01:00:00.000000,16,Transaction 46870
3042272,201443,201457,3,3387.68,2020-08-18 13:00:00.000000,22,Transaction 42272
3035280,201257,200186,1,4719.31,2023-09-07 05:00:00.000000,43,Transaction 35280
3015178,200197,200219,3,3336.47,2022-07-13 15:00:00.000000,10,Transaction 15178
3045906,200326,200889,4,3935.52,2020-06-22 20:00:00.000000,7,Transaction 45906
3004665,201178,200688,4,4292.75,2022-06-08 22:00:00.000000,43,Transaction 4665
3017124,201365,201565,1,4780.87,2020-03-16 17:00:00.000000,23,Transaction 17124
3013436,200256,200212,2,1160.02,2023-02-21 05:00:00.000000,13,Transaction 13436
3030411,200974,200708,1,1769.81,2023-10-11 00:00:00.000000,9,Transaction 30411
3013985,200458,200267,1,1908.19,2020-09-30 07:00:00.000000,9,Transaction 13985
3004707,201628,200131,1,693.95,2023-02-11 16:00:00.000000,32,Transaction 4707
3035358,201042,200812,3,766.11,2021-08-22 18:00:00.000000,31,Transaction 35358
3012897,201575,200268,1,848.24,2022-07-29 19:00:00.000000,41,Transaction 12897
3025811,201582,200417,4,3178.97,2023-02-14 00:00:00.000000,2,Transaction 25811
3027864,201238,201458,1,3620.1,2020-09-09 19:00:00.000000,31,Transaction 27864
3041576,200808,200882,3,3696.68,2022-09-02 15:00:00.000000,43,Transaction 41576
3039815,200186,201299,3,190.41,2022-02-07 08:00:00.000000,18,Transaction 39815
3013508,200386,201520,2,3637.39,2021-02-15 01:00:00.000000,7,Transaction 13508
3031580,201599,201453,1,2814.95,2021-05-17 19:00:00.000000,28,Transaction 31580
3011553,200426,200731,1,1417.16,2023-12-26 01:00:00.000000,37,Transaction 11553
3014536,200643,200678,2,2164.67,2021-05-24 13:00:00.000000,34,Transaction 14536
3033043,200553,201604,3,2645.53,2022-12-31 18:00:00.000000,1,Transaction 33043
3033396,201127,200197,1,2239.73,2023-12-24 19:00:00.000000,2,Transaction 33396
3031617,201011,200009,2,331.7,2024-01-19 08:00:00.000000,1,Transaction 31617
3047580,200818,200687,3,574.88,2022-06-18 15:00:00.000000,19,Transaction 47580
3023569,201081,201447,1,4916.12,2020-09-15 19:00:00.000000,31,Transaction 23569
3028932,200694,201091,3,1984.47,2023-10-29 13:00:00.000000,1,Transaction 28932
3021045,200987,200898,3,813.03,2021-04-20 08:00:00.000000,16,Transaction 21045
3011108,200916,200010,2,2917.46,2020-04-30 01:00:00.000000,15,Transaction 11108
3038100,201161,200464,2,4164.36,2023-11-14 18:00:00.000000,47,Transaction 38100
3047279,200020,200456,3,2457.66,2023-11-04 20:00:00.000000,17,Transaction 47279
3015068,201408,200251,1,2.76,2021-11-04 06:00:00.000000,37,Transaction 15068
3021822,200912,200342,3,1081.71,2022-02-05 18:00:00.000000,50,Transaction 21822
3046861,200203,200460,3,1959.89,2021-02-16 20:00:00.000000,50,Transaction 46861
3010123,200034,200684,3,4078.29,2021-01-23 17:00:00.000000,38,Transaction 10123
3044887,200815,200277,2,1861.04,2021-08-15 14:00:00.000000,28,Transaction 44887
3028055,200518,201352,1,3286.41,2021-10-01 16:00:00.000000,34,Transaction 28055
3014192,200938,200530,2,896.25,2020-06-17 10:00:00.000000,26,Transaction 14192
3017176,200583,200149,1,3435.35,2023-09-23 12:00:00.000000,32,Transaction 17176
3039477,200766,200426,2,1820.29,2021-05-13 00:00:00.000000,26,Transaction 39477
3008623,200576,200575,1,3794.92,2020-05-05 14:00:00.000000,49,Transaction 8623
3026880,200421,201538,1,4484.1,2021-09-30 11:00:00.000000,13,Transaction 26880
3038073,201313,200661,3,2516.69,2020-04-19 13:00:00.000000,13,Transaction 38073
3018207,200300,201206,1,3624.5,2020-08-19 19:00:00.000000,25,Transaction 18207
3010630,201149,200238,1,37.27,2022-12-09 07:00:00.000000,40,Transaction 10630
3047690,200530,201254,3,4254.13,2020-06-15 11:00:00.000000,48,Transaction 47690
3025319,200404,200830,1,1635.34,2022-04-23 06:00:00.000000,26,Transaction 25319
3019336,200316,200649,1,3626.39,2022-11-04 10:00:00.000000,22,Transaction 19336
3038901,201497,201537,1,3050.34,2021-11-17 14:00:00.000000,47,Transaction 38901
3048017,200424,201321,2,384.14,2020-05-27 11:00:00.000000,16,Transaction 48017
3042518,200788,200753,4,1320.04,2020-07-27 04:00:00.000000,5,Transaction 42518
3048706,200619,200676,3,3640.75,2024-01-21 08:00:00.000000,45,Transaction 48706
3026040,201281,200706,2,2638.46,2022-01-27 16:00:00.000000,22,Transaction 26040
3033364,200528,201562,3,1472.06,2022-11-13 20:00:00.000000,46,Transaction 33364
3002142,201323,200515,2,613.85,2023-02-02 09:00:00.000000,40,Transaction 2142
3013401,200003,200453,3,179.83,2022-07-27 09:00:00.000000,45,Transaction 13401
3025054,200332,200434,3,2454.04,2020-12-11 12:00:00.000000,39,Transaction 25054
3000571,200099,200866,3,4742.25,,42,Transaction 571
3005493,200570,201638,1,4320.56,,3,Transaction 5493
3039315,200598,201272,2,541.76,2022-08-13 23:00:00.000000,20,Transaction 39315
3025712,200395,201183,2,851.14,2024-01-04 20:00:00.000000,14,Transaction 25712
3041819,200528,200321,2,2826.17,2021-09-03 00:00:00.000000,22,Transaction 41819
3000725,201528,201452,1,519.95,2022-08-09 06:00:00.000000,9,Transaction 725
3042928,200287,201620,3,1542.39,2023-04-17 23:00:00.000000,28,Transaction 42928
3006881,200450,200284,2,3432.08,2021-02-24 18:00:00.000000,16,Transaction 6881
3014607,200056,200172,3,4717.32,2023-05-08 15:00:00.000000,39,Transaction 14607
3048471,200977,200613,2,3668.82,2020-05-07 22:00:00.000000,25,Transaction 48471
3034008,200188,201047,3,2954.19,2020-06-21 02:00:00.000000,34,Transaction 34008
3019442,201204,201531,1,3064.91,2020-12-23 11:00:00.000000,16,Transaction 19442
3027474,201062,200517,2,3648.76,2021-01-17 19:00:00.000000,9,Transaction 27474
3030991,200214,201011,2,3101.9,2021-08-22 05:00:00.000000,21,Transaction 30991
3017645,201328,200888,1,4771.03,,11,Transaction 17645
3049205,200413,201328,4,1202.72,2022-03-24 15:00:00.000000,17,Transaction 49205
3008909,200272,200239,2,1323.99,2024-01-02 12:00:00.000000,32,Transaction 8909
3006234,200908,200965,3,4502.39,2023-02-26 02:00:00.000000,30,Transaction 6234
3034908,201340,200090,2,4592.95,2023-01-15 02:00:00.000000,24,Transaction 34908
3046302,201290,201416,1,4049.59,2022-03-13 19:00:00.000000,8,Transaction 46302
3001272,201376,200957,1,2395.26,2022-09-28 22:00:00.000000,18,Transaction 1272
3047989,200207,200760,3,2143.75,2022-03-24 16:00:00.000000,35,Transaction 47989
3021038,200971,200099,1,2129.13,2022-03-24 10:00:00.000000,24,Transaction 21038
3021736,200177,200846,1,3822.85,2021-11-07 23:00:00.000000,34,Transaction 21736
3023896,200018,200274,1,3150.99,2023-05-31 21:00:00.000000,43,Transaction 23896
3022214,201443,200202,2,2076.3,2020-08-21 17:00:00.000000,46,Transaction 22214
3006387,200028,201468,2,267.23,2022-12-30 03:00:00.000000,36,Transaction 6387
3020004,201196,200679,3,1283.67,2020-11-03 14:00:00.000000,6,Transaction 20004
3042861,200312,200607,2,927.95,2023-09-19 08:00:00.000000,42,Transaction 42861
3025033,201604,200762,3,2286.31,2022-08-29 04:00:00.000000,30,Transaction 25033
3042678,201050,200305,3,671.86,2021-03-22 03:00:00.000000,6,Transaction 42678
3005503,200315,200620,3,4962.15,2021-03-06 02:00:00.000000,37,Transaction 5503
3002089,200025,201516,1,2124.14,2023-11-27 08:00:00.000000,27,Transaction 2089
3038071,200689,201411,2,2321.46,2021-07-07 05:00:00.000000,12,Transaction 38071
3026990,201538,201644,1,4461.26,2020-09-28 09:00:00.000000,5,Transaction 26990
3044514,201149,201628,3,3794.66,2021-01-27 12:00:00.000000,22,Transaction 44514
3040520,201449,200746,1,2026.88,2023-03-25 00:00:00.000000,42,Transaction 40520
3008235,201037,200108,1,1527.45,2023-06-18 11:00:00.000000,8,Transaction 8235
3037571,200974,200216,3,1774.78,2022-09-08 18:00:00.000000,5,Transaction 37571
3022207,201014,201111,3,983.49,2021-05-26 11:00:00.000000,14,Transaction 22207
3043321,200037,201196,4,3139.12,2023-02-21 18:00:00.000000,35,Transaction 43321
3040001,200527,201036,4,274.8,2021-01-15 20:00:00.000000,13,Transaction 40001
3014859,200895,201335,3,3941.27,,47,Transaction 14859
3028965,200646,201085,2,2190.05,2022-08-24 04:00:00.000000,36,Transaction 28965
3027072,200904,201176,3,3839.65,2020-05-21 13:00:00.000000,13,Transaction 27072
3040675,201450,200040,3,1001.27,2020-09-19 11:00:00.000000,1,Transaction 40675
3028106,200143,200217,3,460.89,2021-06-11 13:00:00.000000,30,Transaction 28106
3034968,201522,201026,1,1563.57,2020-08-30 23:00:00.000000,9,Transaction 34968
3007654,201530,200763,1,2133.78,2020-01-05 06:00:00.000000,28,Transaction 7654
3042055,200358,200643,3,1867.01,2023-02-04 23:00:00.000000,39,Transaction 42055
3017893,201365,200272,3,4326.61,2022-06-18 20:00:00.000000,6,Transaction 17893
3030270,200967,200085,2,916.38,2023-09-29 13:00:00.000000,35,Transaction 30270
3020636,201633,200784,3,4877.92,2023-01-13 01:00:00.000000,8,Transaction 20636
3024383,201628,200611,2,1116.24,2021-04-07 23:00:00.000000,11,Transaction 24383
3036867,201413,200393,2,102.17,2022-12-27 17:00:00.000000,24,Transaction 36867
3030602,200451,200523,3,1019.21,2023-03-20 12:00:00.000000,32,Transaction 30602
3016188,201173,200911,1,2121.25,2023-04-08 10:00:00.000000,30,Transaction 16188
3009600,200481,201011,3,1160.92,2020-07-03 00:00:00.000000,47,Transaction 9600
3047578,201327,201503,3,1127.57,2023-04-17 07:00:00.000000,7,Transaction 47578
3042721,201374,200536,1,4443.22,2020-05-22 09:00:00.000000,39,Transaction 42721
3000765,200504,200980,3,31.43,2020-08-19 16:00:00.000000,15,Transaction 765
3033367,200658,200202,1,2581.81,2021-06-14 06:00:00.000000,43,Transaction 33367
3048356,200636,201609,3,755.77,2021-07-13 08:00:00.000000,32,Transaction 48356
3001984,200925,200638,1,4289.97,2023-06-04 08:00:00.000000,9,Transaction 1984
3047567,200116,201160,4,2069.03,2022-09-07 08:00:00.000000,35,Transaction 47567
3002580,200550,201623,2,1794.33,2022-08-31 12:00:00.000000,6,Transaction 2580
3010367,200472,200228,1,1805.11,2022-03-02 19:00:00.000000,4,Transaction 10367
3032650,200688,201027,2,4674.11,2021-05-19 23:00:00.000000,13,Transaction 32650
3043927,200014,201151,2,2122.91,2022-03-16 10:00:00.000000,47,Transaction 43927
3034465,200318,201184,2,2604.99,2020-01-15 08:00:00.000000,12,Transaction 34465
3034696,200355,201609,3,3744.97,2022-10-23 00:00:00.000000,14,Transaction 34696
3009407,200652,201570,2,1432.47,2021-10-31 23:00:00.000000,50,Transaction 9407
3018345,200950,200408,3,4090.87,2023-06-04 13:00:00.000000,26,Transaction 18345
3010092,200852,201617,4,942.69,2023-12-29 09:00:00.000000,37,Transaction 10092
3028450,201207,201370,4,1878.55,2022-06-01 19:00:00.000000,45,Transaction 28450
3034952,201186,200392,4,4249.32,2023-10-18 18:00:00.000000,19,Transaction 34952
3009112,201641,201055,1,1162.4,2023-03-17 17:00:00.000000,29,Transaction 9112
3038231,200403,201375,4,4911.21,2020-09-03 09:00:00.000000,13,Transaction 38231
3042157,200515,200386,2,4567.63,2020-09-14 10:00:00.000000,32,Transaction 42157
3030921,201051,201209,3,436.2,2020-07-28 05:00:00.000000,29,Transaction 30921
3024375,200451,201580,1,4284.02,2022-08-28 10:00:00.000000,49,Transaction 24375
3000975,201149,200627,1,2801.92,2020-05-15 00:00:00.000000,27,Transaction 975
3000576,201224,200670,3,3070.5,2022-03-21 01:00:00.000000,47,Transaction 576
3048643,201514,201380,4,426.42,2020-09-24 05:00:00.000000,7,Transaction 48643
3043322,201446,200342,1,4298.74,2022-09-06 22:00:00.000000,6,Transaction 43322
3016242,200798,200853,2,2610.18,2023-11-16 06:00:00.000000,35,Transaction 16242
3039222,201521,200883,2,690.52,2020-07-07 06:00:00.000000,26,Transaction 39222
3033918,200576,200968,1,1945.23,2022-06-21 00:00:00.000000,29,Transaction 33918
3045792,200481,200703,2,3477.87,2021-08-15 15:00:00.000000,46,Transaction 45792
3030015,201226,200730,1,1986.23,2022-03-01 19:00:00.000000,24,Transaction 30015
3039877,201025,200186,2,3464.46,2024-01-21 06:00:00.000000,9,Transaction 39877
3042223,200237,200191,1,3888.07,2023-12-02 22:00:00.000000,11,Transaction 42223
3020197,201005,200107,4,655.71,2023-06-03 08:00:00.000000,45,Transaction 20197
3038266,200993,200846,2,401.62,2022-06-04 07:00:00.000000,23,Transaction 38266
3021987,201393,201356,1,1821.98,2021-03-06 00:00:00.000000,25,Transaction 21987
3005860,200811,200174,3,2670.58,2023-05-14 15:00:00.000000,12,Transaction 5860
3005304,200483,200020,2,86.76,2022-03-08 15:00:00.000000,7,Transaction 5304
3025672,201394,201425,1,3723.18,2020-12-01 19:00:00.000000,38,Transaction 25672
3019592,200705,201624,4,3326.22,2022-05-10 06:00:00.000000,48,Transaction 19592
3007805,200627,201184,1,2821.15,2022-01-14 17:00:00.000000,46,Transaction 7805
3025171,201251,200832,4,3514.94,2021-04-30 19:00:00.000000,44,Transaction 25171
3019474,200137,201147,3,2130.31,2020-12-21 16:00:00.000000,18,Transaction 19474
3024707,200401,201500,1,2015.01,2023-06-07 09:00:00.000000,47,Transaction 24707
3020974,201265,200358,1,4469.38,2023-12-06 03:00:00.000000,49,Transaction 20974
3043950,201428,200985,3,4693.3,2021-09-30 02:00:00.000000,40,Transaction 43950
3041096,200278,200407,1,1062.29,2022-04-20 13:00:00.000000,27,Transaction 41096
3030008,201346,201492,2,4689.81,2023-04-11 20:00:00.000000,26,Transaction 30008
3004039,200592,200546,3,3274.68,2021-12-31 19:00:00.000000,8,Transaction 4039
3015964,200335,201184,3,4007.4,2023-11-16 23:00:00.000000,45,Transaction 15964
3018048,200969,200285,3,3565.82,2020-10-19 01:00:00.000000,23,Transaction 18048
3011056,200615,200648,3,1202.06,2021-08-29 03:00:00.000000,6,Transaction 11056
3040758,200587,200248,2,3181.3,2022-10-29 09:00:00.000000,36,Transaction 40758
3005971,200170,200798,2,1425.38,2023-03-24 00:00:00.000000,25,Transaction 5971
3002504,200590,201291,3,4652.54,2020-03-29 15:00:00.000000,48,Transaction 2504
3013005,201576,201068,2,4415.03,2021-12-12 17:00:00.000000,40,Transaction 13005
3013142,200840,200755,2,3040.09,2024-01-13 06:00:00.000000,21,Transaction 13142
3038245,201259,201611,1,222.68,2021-01-27 01:00:00.000000,17,Transaction 38245
3007042,201318,201343,2,2987.7,2020-09-18 11:00:00.000000,16,Transaction 7042
3002045,201455,200166,4,1766.19,2021-07-01 09:00:00.000000,9,Tansaction 2045
3017174,201379,200812,3,28.22,2022-07-15 14:00:00.000000,3,Transaction 17174
3045062,200647,200307,2,2605.28,2022-09-30 13:00:00.000000,27,Transaction 45062
3025465,201150,200680,3,2888.2,2022-01-07 03:00:00.000000,35,Transaction 25465
3048326,200757,200266,1,944.49,2022-02-12 07:00:00.000000,50,Transaction 48326
3005074,201029,200029,4,2991.61,2022-01-16 09:00:00.000000,2,Transaction 5074
3003775,200521,200072,1,2014.64,2023-05-20 23:00:00.000000,49,Transaction 3775
3033904,201583,201499,2,2925.46,2020-11-08 16:00:00.000000,50,Transaction 33904
3032214,201095,200636,1,3020.11,2022-10-14 10:00:00.000000,20,Transaction 32214
3043805,200249,201288,3,4858.18,2022-09-15 07:00:00.000000,21,Transaction 43805
3007248,200115,201316,1,596.03,2021-11-04 15:00:00.000000,23,Transaction 7248
3030356,200020,200345,4,3381.73,2020-03-02 06:00:00.000000,1,Transaction 30356
3018323,201148,201092,3,2129.3,2021-01-26 13:00:00.000000,36,Transaction 18323
3028856,201493,200464,2,1085.22,2023-05-26 16:00:00.000000,34,Transaction 28856
3043224,201465,201047,3,3062.59,2022-09-09 20:00:00.000000,9,Transaction 43224
3025389,201290,200984,3,588.98,2021-03-07 05:00:00.000000,28,Transaction 25389
3013079,200958,200696,4,4391.68,2020-11-25 11:00:00.000000,36,Transaction 13079
3004563,201135,201344,3,3752.19,2020-11-22 01:00:00.000000,22,Transaction 4563
3005793,201139,200815,2,4278.15,2022-08-10 08:00:00.000000,36,Transaction 5793
3017160,201365,200814,3,2189.82,2022-03-19 01:00:00.000000,31,Transaction 17160
3003638,200117,200178,2,2977.74,2022-05-25 13:00:00.000000,15,Transaction 3638
3038253,200876,201156,2,434.15,2023-03-27 03:00:00.000000,30,Transaction 38253
3015135,201079,200161,2,1145.35,2023-08-14 14:00:00.000000,21,Transaction 15135
3027266,200050,201414,2,2467.11,2024-02-07 22:00:00.000000,11,Transaction 27266
3018580,200346,201639,2,656.43,2023-07-07 07:00:00.000000,46,Transaction 18580
3008394,200780,201018,4,3366.15,2023-03-02 05:00:00.000000,43,Transaction 8394
3000129,200617,200949,1,1817.33,2022-12-19 02:00:00.000000,31,Transaction 129
3024964,201178,200701,2,3675.19,2023-08-31 03:00:00.000000,10,Transaction 24964
3027296,200374,200780,2,1344.37,2023-10-31 07:00:00.000000,38,Transaction 27296
3013248,200533,201304,1,1344.18,2021-03-04 01:00:00.000000,48,Transaction 13248
3008912,200936,201137,2,2883.24,2022-02-05 15:00:00.000000,50,Transaction 8912
3014880,201282,201083,3,2186.2,2022-05-30 10:00:00.000000,47,Transaction 14880
3021710,200100,201196,4,1061.59,2020-12-18 18:00:00.000000,21,Transaction 21710
3000556,200293,200497,4,2433.63,2023-01-10 03:00:00.000000,31,Transaction 556
3041174,201085,200892,3,1286.14,2022-04-22 01:00:00.000000,35,Transaction 41174
3046076,200768,201031,2,2132.26,2021-11-15 11:00:00.000000,28,Transaction 46076
3025474,200713,200179,1,1258.88,2020-03-14 19:00:00.000000,50,Transaction 25474
3038744,201584,200321,3,1176.28,2020-03-25 06:00:00.000000,1,Transaction 3844
3030569,201178,200097,1,3376.74,2022-04-19 05:00:00.000000,27,Transaction 30569
3011187,201350,201162,1,1171.92,2023-10-16 17:00:00.000000,21,Transaction 11187
3035366,201004,201295,3,1070.65,2021-04-14 19:00:00.000000,20,Transaction 35366
3002196,200802,200972,2,2766.87,2021-05-12 02:00:00.000000,39,Transaction 2196
3015168,200565,200890,1,4918.36,2023-07-28 02:00:00.000000,41,Transaction 15168
3015971,201434,201414,2,2931.37,2024-01-15 11:00:00.000000,23,Transaction 15971
3045545,200351,201444,2,4715.38,2023-09-10 16:00:00.000000,26,Transaction 45545
3028094,201420,200548,1,1284.17,2020-05-08 01:00:00.000000,28,Transaction 28094
3035675,200533,200066,3,809.39,2022-08-15 17:00:00.000000,49,Transaction 35675
3046137,200873,201041,3,969.47,2020-08-05 10:00:00.000000,49,Transaction 46137
3006688,201416,201026,1,1082.71,2023-06-09 14:00:00.000000,33,Transaction 6688
3011881,201118,201231,3,2248.88,2021-01-31 12:00:00.000000,49,Transaction 11881
3001869,201260,201025,3,2341.72,2020-11-20 03:00:00.000000,34,Transaction 1869
3043574,200853,200198,1,4240.23,2021-02-11 10:00:00.000000,27,Transaction 43574
3004593,200642,201316,1,4525.12,2021-09-27 14:00:00.000000,4,Transaction 4593
3007105,201265,200600,1,2308.67,2023-03-08 21:00:00.000000,23,Transaction 7105
3010422,201607,200018,3,4360.86,2023-03-06 04:00:00.000000,11,Transaction 10422
3006474,200941,201262,3,4420.3,2022-01-08 10:00:00.000000,46,Transaction 6474
3036347,200955,200656,1,4690.38,2020-04-30 20:00:00.000000,19,Transaction 36347
3024854,200762,201097,4,741.34,2020-03-15 19:00:00.000000,50,Transaction 24854
3025530,200747,200403,3,1460.29,2022-05-12 13:00:00.000000,16,Transaction 25530
3047854,201207,200430,3,4132.4,2023-05-15 20:00:00.000000,50,Transaction 47854
3036810,200770,201197,1,100.43,2021-05-22 15:00:00.000000,10,Transaction 36810
3047597,201377,200875,2,1616.93,2023-02-18 23:00:00.000000,45,Transaction 47597
3014906,200428,201568,1,2419.55,2023-08-31 12:00:00.000000,30,Transaction 14906
3037456,200736,200697,3,1140.62,2021-04-25 14:00:00.000000,4,Transaction 37456
3017365,201526,200059,2,1942.39,2020-05-28 17:00:00.000000,10,Transaction 17365
3032925,200590,200493,2,4635.88,2023-06-20 13:00:00.000000,32,Transaction 32925
3010669,200240,201448,3,2050.97,2022-12-03 14:00:00.000000,14,Transaction 10669
3027539,200593,200318,3,3070.23,2021-09-15 17:00:00.000000,13,Transaction 27539
3002786,201646,200823,3,1719.4,2023-02-07 13:00:00.000000,30,Transaction 2786
3029741,200237,201329,2,1132.18,2021-04-28 15:00:00.000000,23,Transaction 29741
3040065,200283,201325,1,4679.77,2021-09-01 16:00:00.000000,50,Transaction 40065
3009100,200778,201097,2,2513.35,2021-05-05 08:00:00.000000,11,Transaction 9100
3029949,201200,200085,3,4116.11,2022-01-11 01:00:00.000000,9,Transaction 29949
3045426,201040,200895,3,3457.69,,24,Transaction 45426
3026187,201588,200270,3,4550.91,2023-11-14 00:00:00.000000,36,Transaction 26187
3005076,200810,200894,2,2340.91,2021-10-26 17:00:00.000000,3,Transaction 5076
3013792,200793,200858,3,3110.24,2023-12-10 16:00:00.000000,3,Transaction 13792
3027275,200381,200373,1,4346.8,2021-12-26 16:00:00.000000,29,Transaction 27275
3012202,200877,200754,3,4293.92,2020-10-20 07:00:00.000000,18,Transaction 12202
3021323,200982,200144,4,4212.08,2022-07-26 10:00:00.000000,34,Transaction 21323
3014503,200230,200742,2,724.32,2021-11-19 05:00:00.000000,22,Transaction 14503
3015182,201380,201274,3,4294.01,2023-05-26 18:00:00.000000,30,Transaction 15182
3030165,201479,200130,2,349.32,2023-08-31 20:00:00.000000,48,Transaction 30165
3009444,201134,201148,1,1336.99,2023-08-20 12:00:00.000000,43,Transaction 9444
3003488,200602,200690,1,4640.37,2022-06-07 05:00:00.000000,23,Transaction 3488
3041277,201171,201598,3,4877.29,2023-05-30 14:00:00.000000,48,Transaction 41277
3024031,200161,200105,2,3919.72,2020-10-13 13:00:00.000000,4,Transaction 24031
3020241,200977,201036,3,3616.02,2024-01-19 14:00:00.000000,34,Transaction 20241
3021695,201389,200779,2,31.17,2023-05-12 17:00:00.000000,46,Transaction 21695
3002628,201139,200834,1,2968.12,2020-04-05 18:00:00.000000,18,Transaction 2628
3045773,200825,201459,1,424.87,2021-07-31 12:00:00.000000,15,Transaction 45773
3037448,201492,201308,1,2102.07,2023-11-27 16:00:00.000000,30,Transaction 37448
3005718,200344,201429,3,692.42,2020-04-12 05:00:00.000000,39,Transaction 5718
3028654,200121,200793,2,930.22,2021-02-20 11:00:00.000000,45,Transaction 28654
3007609,201309,201177,1,1583.31,2023-02-08 14:00:00.000000,20,Transaction 7609
3029984,201337,201389,1,2064.49,2020-08-23 07:00:00.000000,18,Transaction 29984
3024792,201067,201506,1,756.33,2020-02-22 07:00:00.000000,28,Transaction 24792
3042572,200209,200579,3,3915.12,2022-04-04 03:00:00.000000,8,Transaction 42572
3046718,200807,200896,3,4853.83,2021-06-29 22:00:00.000000,16,Transaction 46718
3026443,201426,200104,4,231.89,2020-09-24 03:00:00.000000,42,Transaction 26443
3032206,200576,201639,2,187.25,2020-08-10 00:00:00.000000,4,Transaction 32206
3042653,200483,201115,3,3216.74,2023-05-29 01:00:00.000000,2,Transaction 42653
3038572,200191,200287,2,3715.13,2022-10-17 20:00:00.000000,9,Transaction 38572
3032024,201475,201096,3,576.16,2020-07-04 13:00:00.000000,1,Transaction 32024
3037363,201104,201258,1,3154.32,2021-05-18 20:00:00.000000,30,Transaction 37363
3042338,200448,201590,2,952.63,2022-11-19 10:00:00.000000,32,Transaction 42338
3021892,201208,200470,3,843.34,2020-10-23 19:00:00.000000,2,Transaction 21892
3010105,200413,200783,4,215.45,2020-09-27 20:00:00.000000,11,Transaction 10105
3009710,200177,200962,3,2031.03,2023-10-29 09:00:00.000000,10,Transaction 9710
3018604,200373,200247,3,2485.5,2022-04-08 11:00:00.000000,13,Transaction 18604
3022188,200379,201623,2,3135.89,2020-09-28 00:00:00.000000,39,Transaction 22188
3032359,200409,200677,1,1447.79,2020-02-05 07:00:00.000000,1,Transaction 32359
3037505,200782,200431,1,1448.27,2020-07-09 00:00:00.000000,40,Transaction 37505
3018917,201142,200728,3,2439.16,2022-01-25 23:00:00.000000,4,Transaction 18917
3038488,200791,201480,2,3045.02,2020-12-12 06:00:00.000000,16,Transaction 38488
3017996,200771,200217,1,235.54,2020-07-26 04:00:00.000000,36,Transaction 17996
3037032,201128,200485,2,1289.91,2020-07-06 16:00:00.000000,5,Transaction 37032
3006155,201159,201118,1,4660.48,2022-08-01 18:00:00.000000,6,Transaction 6155
3002541,200048,201454,3,4881.52,2024-01-06 19:00:00.000000,4,Transaction 2541
3005255,201266,201304,3,1850.56,2020-01-04 06:00:00.000000,23,Transaction 5255
3035925,200918,201150,4,2304.33,2021-12-01 17:00:00.000000,36,Transaction 35925
3048667,200136,200594,2,2750.02,2021-12-14 14:00:00.000000,29,Transaction 48667
3046198,200631,200386,2,2580.08,2020-11-02 16:00:00.000000,30,Transaction 46198
3033297,201351,200856,4,1555.35,2023-07-16 14:00:00.000000,47,Transaction 33297
3028148,200399,200779,1,2105.65,2024-01-29 04:00:00.000000,34,Transaction 28148
3016277,200442,200672,2,1163.84,2022-03-28 02:00:00.000000,31,Transaction 16277
3003806,200857,201562,1,1526.04,2021-11-06 12:00:00.000000,43,Transaction 3806
3032865,200302,200503,3,2390.57,2020-09-28 17:00:00.000000,8,Transaction 32865
3016083,201241,200031,3,1350.75,,1,Transaction 16083
3000271,200362,200041,4,1779.45,2022-01-04 18:00:00.000000,14,Transaction 271
3003252,200761,201001,3,1669.21,2023-05-04 20:00:00.000000,32,Transaction 3252
3002278,200841,200230,2,3940.23,2020-02-17 19:00:00.000000,19,Transaction 2278
3019159,201222,201065,4,3999.55,2020-06-04 14:00:00.000000,25,Transaction 19159
